inchikey,smiles_canonical,smiles_original,cas,name,chembl_id,endpoint,value,value_units,value_log,value_class,species,species_taxonomy,test_type,exposure_route,exposure_duration_h,effect,source,source_ref,source_record_id,year_reported,aggregation_n,aggregation_method,aggregation_cv,quality_flags
UTBJLKDVQNCKAS-UHFFFAOYSA-N,Cn1cc(C(N)=O)c(C(F)(F)F)n1,CN1C=C(C(=N1)C(F)(F)F)C(=O)N,00361213-25-0,"(3RS,4RS;3RS,4SR)-3-chloro-4-chloromethyl-1-(alpha,alpha,alpha-trifluoro-m-tolyl)-2-pyrrolidone with ratio of (1RS,2RS)(trans)- and (1RS,2SR)(cis)-isomers not exactly 3:1",,bird_acute_oral_ld50,1126.277052949229,mg/kg bw,3.051645235778875,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1255,2010,2,geomean,0.8051726851467257,high_cv
LXUQNVQZFJLROQ-UHFFFAOYSA-N,CNc1oc(-c2ccccc2)c(O)c1-c1cccc(C(F)(F)F)c1,C3=C(C1=C(OC(C1=O)C2=CC=CC=C2)NC)C=CC=C3C(F)(F)F,00396525-23-4,Flurtamone,,bird_acute_oral_ld50,2163.461513679214,mg/kg bw,3.3351491738377645,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2825,2016,3,geomean,0.2472123103847178,
KGXUEPOHGFWQKF-ZCXUNETKSA-N,COc1ccccc1N1CCS/C1=C(/C#N)Sc1cc(C(F)(F)F)ccc1F,COC1=CC=CC=C1N\2CCS/C2=C(/C#N)\SC3=C(C=CC(=C3)C(F)(F)F)F,003958647-10-4,Flutianil,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2548,2014,1,single,,
PTCGDEVVHUXTMP-UHFFFAOYSA-N,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2C(F)(F)F,00366332-96-5,Flutolanil,,bird_acute_oral_ld50,1480.2547192415789,mg/kg bw,3.170336454342661,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1118,2008,4,geomean,0.34134374214307206,
SXSGXWCSHSVPGB-UHFFFAOYSA-N,Cn1cc(C(=O)Nc2ccccc2-c2cc(F)c(F)c(F)c2)c(C(F)F)n1,CN1C=C(C(=N1)C(F)F)C(=O)NC2=CC=CC=C2C3=CC(=C(C(=C3)F)F)F,003907204-31-3,Fluxapyroxad,,bird_acute_oral_ld50,1999.9999999999998,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1321,2012,2,geomean,0.0,
HKIOYBQGHSTUDB-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl,003133-07-3,Folpet,,bird_acute_oral_ld50,2510.0,mg/kg bw,3.399673721481038,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1184,2009,1,single,,
PXDNXJSDGQBLKS-UHFFFAOYSA-N,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2cc(NC=O)ccc2C(=O)N(C)C)n1,O=C(NS(=O)(C2=C(C(N(C)C)=O)C=CC(NC=O)=C2)=O)NC1=NC(OC)=CC(OC)=N1,003173159-57-4,Foramsulfuron,,bird_acute_oral_ld50,1999.9999999999998,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2788,2016,2,geomean,0.0,
GPXLRLUVLMHHIK-UHFFFAOYSA-N,O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,C1=CC=C(C=C1)NC(=O)NC2=CC(=NC=C2)Cl,00368157-60-8,Forchlorfenuron,,bird_acute_oral_ld50,2799.085117767263,mg/kg bw,3.4470161051880535,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2966,2017,3,geomean,0.17781355123617387,
RMFNNCGOSPBBAD-UHFFFAOYSA-N,CNC(=O)Oc1cccc(N=CN(C)C)c1,CNC(=O)OC1=CC=CC(=C1)N=CN(C)C,00322259-30-9,Formetanate formulation,,bird_acute_oral_ld50,31.99218654609278,mg/kg bw,1.5050439234992623,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1080,2006,2,geomean,1.0905626973523868,high_cv
ZUNGGJHBMLMRFJ-UHFFFAOYSA-N,CCO[P+](=O)[O-],CCO[P+](=O)[O-].CCO[P+](=O)[O-].CCO[P+](=O)[O-].[Al+3],00339148-24-8,Fosetyl-aluminium,,bird_acute_oral_ld50,3161.3288345251312,mg/kg bw,3.499869672553284,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1065,2006,2,geomean,0.6057450402218331,high_cv
UYJUZNLFJAWNEZ-UHFFFAOYSA-N,c1coc(-c2nc3ccccc3[nH]2)c1,o1cccc1c2nc3ccccc3[nH]2,0033878-19-1,Fuberidazole,,bird_acute_oral_ld50,750.0,mg/kg bw,2.8750612633917,,Coturnix japonica,Animalia;Chordata;Aves;Coturnix japonica,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1111,2008,1,single,,
ZXQYGBMAQZUVMI-BEJCWHGSSA-N,CC1(C)C(C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1/C=C(\Cl)C(F)(F)F,CC1([C@H]([C@H]1C(=O)O[C@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)/C=C(/C(F)(F)F)\Cl)C,00376703-62-3,Gamma-cyhalothrin,,bird_acute_oral_ld50,1124.061314731489,mg/kg bw,3.0507900015562353,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2456,2014,6,geomean,1.0032395734817452,high_cv
GLZPCOQZEFWAFX-UHFFFAOYSA-N,CC(C)=CCCC(C)=CCO,CC(=CCCC(=CCO)C)C,003106-24-1,Geraniol formulation (Mevalone 3AEY),,bird_acute_oral_ld50,10000.0,mg/kg bw,4.0,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1346,2012,1,single,,
IXORZMNAPKEEDV-OYEYCCDTSA-N,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2C3C(=O)O,C[C@@]12[C@H](C=C[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@](C4)(C(=C)C5)O)C(=O)O)OC2=O)O,00377-06-5,Gibberellic acid,,bird_acute_oral_ld50,1538.1540896968077,mg/kg bw,3.18699984453755,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1309,2012,4,geomean,0.3730850227239826,
IAJOBQBIJHVGMQ-UHFFFAOYSA-N,CP(=O)(O)CCC(N)C(=O)O,CP(=O)(CCC(C(=O)[O-])N)O.[NH4+],00377182-82-2,Glufosinate-ammonium,,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1053,2005,1,single,,
XDDAORKBJWWYJS-UHFFFAOYSA-N,O=C(O)CNCP(=O)(O)O,O=P(O)(O)CNCC(O)=O,0031071-83-6,Glyphosate,,bird_acute_oral_ld50,3032.128356284985,mg/kg bw,3.4817475819357355,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2762,2015,4,geomean,0.3961740269011872,
MGRVRXRGTBOSHW-UHFFFAOYSA-N,NCP(=O)(O)O,C([P](=O)(O)O)N,0031066-51-9,Glyphosate metabolite (AMPA),,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2762,2015,1,single,,
RONFGUROBZGJKP-UHFFFAOYSA-N,N=C(N)NCCCCCCCCNCCCCCCCCN=C(N)N,C(CCCCN=C(N)N)CCCNCCCCCCCCN=C(N)N,00313516-27-3,Guazatine acetates,,bird_acute_oral_ld50,79.0,mg/kg bw,1.8976270912904414,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1229,2010,1,single,,
GOCUAJYOYBLQRH-UHFFFAOYSA-N,CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,O=C(O)[C@@H](C)Oc1ccc(cc1)Oc2ncc(cc2Cl)C(F)(F)F,00395977-29-0,Haloxyfop-P,,bird_acute_oral_ld50,413.99999999999994,mg/kg bw,2.617000341120899,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1095,2006,2,geomean,0.0,
MFSWTRQUCLNFOM-UHFFFAOYSA-N,COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,CC(C(=O)OC)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)C(F)(F)F)Cl,00372619-32-0,Haloxyfop-P-methyl ester,,bird_acute_oral_ld50,1159.0,mg/kg bw,3.064083435963596,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1095,2006,2,geomean,0.0,
XGWIJUOSCAQSSV-XHDPSFHLSA-N,C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,C[C@H]2[C@@H](SC(=O)N2C(=O)NC1CCCCC1)c3ccc(Cl)cc3,00378587-05-0,Hexythiazox,,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Anas platyrhynchos,Animalia;Chordata;Aves;Anas platyrhynchos,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1240,2010,1,single,,
KGVPNLBXJKTABS-UHFFFAOYSA-N,Cc1cc(=O)[nH]o1,O=C1C=C(C)ON1,00310004-44-1,Hymexazol,,bird_acute_oral_ld50,1363.8344838974012,mg/kg bw,3.1347616671740357,,Coturnix japonica,Animalia;Chordata;Aves;Coturnix japonica,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1220,2010,4,geomean,0.30868201938653655,
NUPJIGQFXCQJBK-UHFFFAOYSA-N,COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,O=C1NC(C2=NC=C(COC)C=C2C(O)=O)=NC(C)1C(C)C,003114311-32-9,Imazamox,,bird_acute_oral_ld50,2219.410420509789,mg/kg bw,3.3462376207903577,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2790,2016,4,geomean,0.34244557793168645,
CABMTIJINOIHOD-UHFFFAOYSA-N,CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,CC(C)C1(C(=O)NC(=N1)C2=NC3=CC=CC=C3C=C2C(=O)O)C,00381335-37-7,Imazaquin,,bird_acute_oral_ld50,1787.3886557805924,mg/kg bw,3.2522189972220934,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1278,2011,4,geomean,0.27174231755619555,
NAGRVUXEKKZNHT-UHFFFAOYSA-N,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(Cl)nc3ccccn23)n1,COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(N=C3N2C=CC=C3)Cl)OC,003122548-33-8,Imazosulfuron,,bird_acute_oral_ld50,2250.0000000000005,mg/kg bw,3.3521825181113627,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2927,2017,4,geomean,0.0,
YWTYJOPNNQFBPC-UHFFFAOYSA-N,O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,ClC(C=C2)=NC=C2CN1/C(NCC1)=N/[N+]([O-])=O,003138261-41-3,Imidacloprid,,bird_acute_oral_ld50,172.64256225649098,mg/kg bw,2.2371478729226957,,Coturnix japonica,Animalia;Chordata;Aves;Coturnix japonica,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1130,2008,3,geomean,1.6356913827304669,high_cv
ZQBDNGWVXFMUHC-LJQANCHMSA-N,COC(=O)[C@@]12Cc3cc(Cl)ccc3C1=NN(C(=O)Nc1ccc(OC(F)(F)F)cc1)CO2,FC(F)(F)Oc1ccc(cc1)NC(=O)N2N=C3c4ccc(Cl)cc4C[C@]3(OC2)C(=O)OC,,Indoxacarb metabolite (IN-JT333),,bird_acute_oral_ld50,1750.0,mg/kg bw,3.2430380486862944,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,3026,2018,1,single,,
VWGAYSCWLXQJBQ-UHFFFAOYSA-N,COC(=O)c1ccc(I)cc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,[Na+].Cc2nc(NC(=O)[N-]S(=O)(=O)c1cc(I)ccc1C(=O)OC)nc(OC)n2,003144550-36-7,Iodosulfuron-methyl-sodium,,bird_acute_oral_ld50,1999.999999999998,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2804,2016,3,geomean,0.0,
QTYCMDBMOLSEAM-UHFFFAOYSA-N,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,OC1(CN3N=CN=C3)C(CC2=CC=C(Cl)C=C2)CCC1C(C)C,003125225-28-7,Ipconazole,,bird_acute_oral_ld50,962.0,mg/kg bw,2.983175072037813,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2216,2013,2,geomean,0.0,
RWJQYSGDSYIGMC-UHFFFAOYSA-N,CC(C)NC(=O)n1cc(O)n(-c2cc(Cl)cc(Cl)c2)c1=O,O=C2N(c1cc(Cl)cc(Cl)c1)C(=O)CN2C(=O)NC(C)C,00336734-19-7,Iprodione,,bird_acute_oral_ld50,3776.0,mg/kg bw,3.5770319856260313,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2894,2016,1,single,,
NWUWYYSKZYIQAE-UHFFFAOYSA-N,Cc1ccc(C(C)NC(=O)C(NC(=O)OC(C)C)C(C)C)cc1,CC1=CC=C(C=C1)C(C)NC(=O)C(C(C)C)NC(=O)OC(C)C,003140923-17-7,Iprovalicarb,,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2637,2015,1,single,,
WMKZDPFZIZQROT-UHFFFAOYSA-N,Cc1cc(OC(C)C)ccc1C(=O)C(C)(C)NC(=O)c1sccc1C,Cc1ccsc1C(=O)NC(C)(C)C(=O)c2ccc(cc2C)OC(C)C,003875915-78-9,Isofetamid formulation (IKF-5411 400SC),,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2761,2015,1,single,,
PUIYMUZLKQOUOZ-UHFFFAOYSA-N,CC(C)c1ccc(NC(=O)N(C)C)cc1,O=C(N(C)C)NC1=CC=C(C(C)C)C=C1,00334123-59-6,Isoproturon,,bird_acute_oral_ld50,1401.0,mg/kg bw,3.1464381352857744,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2682,2015,1,single,,
XTDZGXBTXBEZDN-UHFFFAOYSA-N,CC(C)C1C2CCC1c1c(NC(=O)c3cn(C)nc3C(F)F)cccc12,CC(C)C1C2CCC1C3=C2C=CC=C3NC(=O)C4=CN(N=C4C(F)F)C,003881685-58-1,Isopyrazam,,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1332,2012,1,single,,
PMHURSZHKKJGBM-UHFFFAOYSA-N,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,CCC(C)(CC)C1=NOC(=C1)NC(=O)C2=C(C=CC=C2OC)OC,00382558-50-7,Isoxaben,,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1233,2010,1,single,,
OYIKARCXOQLFHF-UHFFFAOYSA-N,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,CS(=O)(=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C2=C(ON=C2)C3CC3,003141112-29-0,Isoxaflutole,,bird_acute_oral_ld50,2149.9999999999995,mg/kg bw,3.3324384599156054,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2777,2016,2,geomean,0.0,
ZOTBXTZVPHCKPN-HTXNQAPBSA-N,CO/N=C(/C(=O)OC)c1ccccc1COc1ccccc1C,CC1=CC=CC=C1OCC2=CC=CC=C2/C(=N\OC)/C(=O)OC,003143390-89-0,Kresoxim-methyl,,bird_acute_oral_ld50,2150.0,mg/kg bw,3.3324384599156054,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1262,2010,1,single,,
DBTMGCOVALSLOR-VPNXCSTESA-N,OC[C@H]1OC(O[C@H]2[C@H](O)[C@@H](CO)OC(O[C@H]3[C@H](O)[C@@H](CO)OC(O)[C@@H]3O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)OC2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)OC3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,0039008-22-4,Laminarin,,bird_acute_oral_ld50,1700.0,mg/kg bw,3.230448921378274,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2964,2017,1,single,,
ZTMKADLOSYKWCA-UHFFFAOYSA-N,O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,O=C1NC2=C(CCC2)C(=O)N1C3CCCCC3,0032164-08-1,Lenacil,,bird_acute_oral_ld50,1999.9999999999998,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1195,2009,2,geomean,0.0,
BGRDGMRNKXEXQD-UHFFFAOYSA-N,O=c1ccc(=O)[nH][nH]1,C1=CC(=O)NNC1=O,003123-33-1,Maleic hydrazide,,bird_acute_oral_ld50,2632.0182370188863,mg/kg bw,3.420288894139953,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2834,2016,2,geomean,0.7256693430275771,high_cv
WNTGYJSOUMFZEP-UHFFFAOYSA-N,Cc1cc(Cl)ccc1OC(C)C(=O)O,C[C@@H](OC1=C(C)C=C(Cl)C=C1)C(O)=O,00316484-77-8,Mecoprop-P,,bird_acute_oral_ld50,955.0576429667466,mg/kg bw,2.98002958442866,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2954,2017,3,geomean,0.6950887714424857,high_cv
CIFWZNRJIBNXRE-UHFFFAOYSA-N,CC#Cc1cc(C)nc(Nc2ccccc2)n1,CC#CC1=CC(=NC(=N1)NC2=CC=CC=C2)C,003110235-47-7,Mepanipyrim,,bird_acute_oral_ld50,2250.0000000000005,mg/kg bw,3.3521825181113627,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2965,2017,2,geomean,0.0,
NNCAWEWCFVZOGF-UHFFFAOYSA-N,C[N+]1(C)CCCCC1,C[N+]1(CCCCC1)C.[Cl-],00324307-26-4,Mepiquat chloride,,bird_acute_oral_ld50,1628.4962388657825,mg/kg bw,3.211786759866368,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1128,2008,2,geomean,0.28658446814175165,
NIFKBBMCXCMCAO-UHFFFAOYSA-N,COC(=O)c1ccc(CNS(C)(=O)=O)cc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,O=C(OC)C1=C(S(=O)(NC(NC2=NC(OC)=CC(OC)=N2)=O)=O)C=C(CNS(=O)(C)=O)C=C1,003208465-21-8,Mesosulfuron-methyl,,bird_acute_oral_ld50,1999.9999999999998,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2874,2016,2,geomean,0.0,
KPUREKXXPHOJQT-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)[N+](=O)[O-],003104206-82-8,Mesotrione,,bird_acute_oral_ld50,1999.9999999999998,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2787,2016,2,geomean,0.0,
MIFOMMKAVSCNKQ-UHFFFAOYSA-N,N#Cc1ccc(CC(=NNC(=O)Nc2ccc(OC(F)(F)F)cc2)c2cccc(C(F)(F)F)c2)cc1,C1=CC(=CC(=C1)C(F)(F)F)C(=NNC(=O)NC2=CC=C(C=C2)OC(F)(F)F)CC3=CC=C(C=C3)C#N,,Metaflumizone,,bird_acute_oral_ld50,2024.9999999999995,mg/kg bw,3.3064250275506875,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2431,2013,2,geomean,0.0,
ZQEIXNIJLIKNTD-UHFFFAOYSA-N,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,CC1=C(C(=CC=C1)C)N([C@H](C)C(=O)OC)C(=O)COC,00370630-17-0,Metalaxyl,,bird_acute_oral_ld50,1507.02404374057,mg/kg bw,3.178120181299738,,Anas platyrhynchos,Animalia;Chordata;Aves;Anas platyrhynchos,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2759,2015,5,geomean,0.5443461060899563,high_cv
VHCNQEUWZYOAEV-UHFFFAOYSA-N,Cc1nnc(-c2ccccc2)c(=O)n1N,O=C1C(C2=CC=CC=C2)=NN=C(C)N1N,00341394-05-2,Metamitron,,bird_acute_oral_ld50,1261.8147270986165,mg/kg bw,3.100995591908401,,Avian unspecified,Animalia;Chordata;Aves;Avian unspecified,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1151,2008,4,geomean,0.22030293598841383,
STEPQTYSZVCJPV-UHFFFAOYSA-N,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,O=C(CCl)N(Cn1cccn1)c2c(C)cccc2C,00367129-08-2,Metazachlor,,bird_acute_oral_ld50,1999.9999999999998,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1127,2008,2,geomean,0.0,
YFBPRJGDJKVWAH-UHFFFAOYSA-N,CNC(=O)Oc1cc(C)c(SC)c(C)c1,CNC(=O)Oc1cc(C)c(SC)c(C)c1,0032032-65-7,Methiocarb,,bird_acute_oral_ld50,4.999999999999999,mg/kg bw,0.6989700043360189,,Coturnix japonica,Animalia;Chordata;Aves;Coturnix japonica,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1088,2006,3,geomean,0.0,
UHXUZOCRWCRNSJ-UHFFFAOYSA-N,CNC(=O)ON=C(C)SC,CSC(C)=NOC(NC)=O,00316752-77-5,Methomyl,,bird_acute_oral_ld50,26.511765703309802,mg/kg bw,1.4234386530317602,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1066,2006,5,geomean,0.12728185369310455,
QCAWEPFNJXQPAN-UHFFFAOYSA-N,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C,003161050-58-4,Methoxyfenozide,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,2987,2017,1,single,,
